,origin,destination,flow,origin_centroid,destination_centroid
7780,872a100e0ffffff,872a10398ffffff,42.46612072533766,POINT (-73.8236158960972 40.76476887627552),POINT (-73.83128325883786 40.561249241601665)
7781,872a100e0ffffff,872a10609ffffff,53.21146382302938,POINT (-73.8236158960972 40.76476887627552),POINT (-74.15760160512743 40.51544480831601)
7782,872a100e0ffffff,872a1074effffff,2.0026186626427678,POINT (-73.8236158960972 40.76476887627552),POINT (-73.98033203576746 40.557305117237846)
7783,872a100e0ffffff,872a10081ffffff,296.32508259387356,POINT (-73.8236158960972 40.76476887627552),POINT (-73.97619515017158 40.83482971447632)
7784,872a100e0ffffff,872a10001ffffff,1047.868968490434,POINT (-73.8236158960972 40.76476887627552),POINT (-73.7662889091691 40.84028475944725)
7785,872a100e0ffffff,872a1000effffff,2311.3885603339727,POINT (-73.8236158960972 40.76476887627552),POINT (-73.78063770262229 40.82140211450852)
7786,872a100cbffffff,872a100d5ffffff,19210.514179478258,POINT (-73.87939799697544 40.65235487914568),POINT (-73.92770161232309 40.74354854892256)
7787,872a100cbffffff,872a106e2ffffff,70.68526926687846,POINT (-73.87939799697544 40.65235487914568),POINT (-74.26101188210572 40.493980308688165)
7788,872a100cbffffff,872a10622ffffff,2467.8549317585503,POINT (-73.87939799697544 40.65235487914568),POINT (-74.16234296005008 40.62611904549877)
7789,872a100cbffffff,872a103b2ffffff,1572.4694635482392,POINT (-73.87939799697544 40.65235487914568),POINT (-73.81966019600604 40.65390311608583)
7790,872a100cbffffff,872a1062affffff,1094.789721660463,POINT (-73.87939799697544 40.65235487914568),POINT (-74.14506021895923 40.57118871404276)
7791,872a100cbffffff,872a10751ffffff,52.49430788838649,POINT (-73.87939799697544 40.65235487914568),POINT (-74.04143622776505 40.59256666424736)
7792,872a100cbffffff,872a1074cffffff,0.011232061218938173,POINT (-73.87939799697544 40.65235487914568),POINT (-73.95052287124642 40.55810928717554)
7793,872a100cbffffff,872a10050ffffff,6941.33876922236,POINT (-73.87939799697544 40.65235487914568),POINT (-73.74813465560402 40.74817388432795)
7794,872a100cbffffff,872a10765ffffff,31027.836134645928,POINT (-73.87939799697544 40.65235487914568),POINT (-73.89364547150159 40.63350072332568)
7795,872a100cbffffff,872a100e5ffffff,12857.75553270252,POINT (-73.87939799697544 40.65235487914568),POINT (-73.79367600929345 40.76553214262366)
7796,872a100cbffffff,872a10755ffffff,8710.095825929435,POINT (-73.87939799697544 40.65235487914568),POINT (-74.02725877549254 40.61143054072039)
7797,872a100cbffffff,872a1001dffffff,5451.3304070632785,POINT (-73.87939799697544 40.65235487914568),POINT (-73.81061313969259 40.8206423769685)
7798,872a100cbffffff,872a10386ffffff,74.13465734043004,POINT (-73.87939799697544 40.65235487914568),POINT (-73.78849996704403 40.617744528032446)
7799,872a100cbffffff,872a103b5ffffff,4752.652436640462,POINT (-73.87939799697544 40.65235487914568),POINT (-73.75992142830323 40.65542052262639)
7800,872a100cbffffff,872a1076cffffff,22.00155544696995,POINT (-73.87939799697544 40.65235487914568),POINT (-73.89227347085483 40.596589061006036)
7801,872a100cbffffff,872a1060affffff,933.0303191910693,POINT (-73.87939799697544 40.65235487914568),POINT (-74.20308239118003 40.53259038322685)
7802,872a100cbffffff,872a1072dffffff,27191.506309978842,POINT (-73.87939799697544 40.65235487914568),POINT (-73.98610587929241 40.70498255189208)
7803,872a100cbffffff,872a1000affffff,2888.679691861265,POINT (-73.87939799697544 40.65235487914568),POINT (-73.79497512378278 40.802521914054914)
7804,872a100cbffffff,872a10058ffffff,6561.847201328293,POINT (-73.87939799697544 40.65235487914568),POINT (-73.73129770605573 40.693106424954244)
7805,872a100cbffffff,872a100ceffffff,23091.188580436192,POINT (-73.87939799697544 40.65235487914568),POINT (-73.88076148807853 40.68929246029405)
7806,872a100cbffffff,872a1062cffffff,3056.371740298713,POINT (-73.87939799697544 40.65235487914568),POINT (-74.10109891439372 40.59090391009197)
7807,872a100cbffffff,872a100a4ffffff,1677.718995877417,POINT (-73.87939799697544 40.65235487914568),POINT (-73.91902147793039 40.91049011824065)
7808,872a100cbffffff,872a100c1ffffff,14743.489715923552,POINT (-73.87939799697544 40.65235487914568),POINT (-73.8664920549821 40.708157838397035)
7809,872a100cbffffff,872a10741ffffff,22494.18371056177,POINT (-73.87939799697544 40.65235487914568),POINT (-73.96614139247403 40.57615286823747)
7810,872a100cbffffff,872a1075cffffff,470.6325768071015,POINT (-73.87939799697544 40.65235487914568),POINT (-74.02578245464449 40.574528861521266)
7811,872a100cbffffff,872a100f6ffffff,9153.581142129375,POINT (-73.87939799697544 40.65235487914568),POINT (-73.91482757988172 40.79942132756098)
7812,872a100cbffffff,872a100a8ffffff,48695.32847027605,POINT (-73.87939799697544 40.65235487914568),POINT (-73.91622333875611 40.83642717573155)
7813,872a100cbffffff,872a10601ffffff,474.3064140557196,POINT (-73.87939799697544 40.65235487914568),POINT (-74.17487865750857 40.57033448490261)
7814,872a100cbffffff,872a10631ffffff,112.62497955965016,POINT (-73.87939799697544 40.65235487914568),POINT (-74.19219631499774 40.625260370324334)
7815,872a100cbffffff,872a1075effffff,86.12120101096608,POINT (-73.87939799697544 40.65235487914568),POINT (-74.05560246494873 40.57370534083039)
7816,872a100cbffffff,872a100e1ffffff,13292.852880029634,POINT (-73.87939799697544 40.65235487914568),POINT (-73.80799129646518 40.74666307258002)
7817,872a100cbffffff,872a10393ffffff,0.003576622128401318,POINT (-73.87939799697544 40.65235487914568),POINT (-73.86244001334587 40.597370482353156)
7818,872a100cbffffff,872a100cdffffff,18198.83498869219,POINT (-73.87939799697544 40.65235487914568),POINT (-73.83525860158329 40.6719857857294)
7819,872a100cbffffff,872a1076dffffff,262.9279298597691,POINT (-73.87939799697544 40.65235487914568),POINT (-73.87667743757387 40.578531286331426)
7820,872a100cbffffff,872a10006ffffff,66.05925149243082,POINT (-73.87939799697544 40.65235487914568),POINT (-73.79757951133847 40.87655276546836)
7821,872a100cbffffff,872a1060bffffff,250.77063058293837,POINT (-73.87939799697544 40.65235487914568),POINT (-74.18738478049647 40.51458734760199)
7822,872a100cbffffff,872a100e4ffffff,10391.567292212547,POINT (-73.87939799697544 40.65235487914568),POINT (-73.80930118437169 40.78364416550742)
7823,872a100cbffffff,872a10015ffffff,12935.583423765298,POINT (-73.87939799697544 40.65235487914568),POINT (-73.82759034822152 40.87578878651491)
7824,872a100cbffffff,872a100c8ffffff,44269.66137384816,POINT (-73.87939799697544 40.65235487914568),POINT (-73.86513924942524 40.67121153904706)
7825,872a100cbffffff,872a103b0ffffff,340.29516809049807,POINT (-73.87939799697544 40.65235487914568),POINT (-73.78979092488017 40.654665673295014)
7826,872a100cbffffff,872a103b4ffffff,13674.472854446214,POINT (-73.87939799697544 40.65235487914568),POINT (-73.77549657107924 40.673511135981755)
7827,872a100cbffffff,872a10624ffffff,1557.0992634786217,POINT (-73.87939799697544 40.65235487914568),POINT (-74.1183369367404 40.64585367780246)
7828,872a100cbffffff,872a10046ffffff,352.2533233181525,POINT (-73.87939799697544 40.65235487914568),POINT (-73.68827720029607 40.749653726489335)
7829,872a100cbffffff,872a1070bffffff,3853.0395871369583,POINT (-73.87939799697544 40.65235487914568),POINT (-74.08847081276465 40.646693296459965)
7830,872a100cbffffff,872a10000ffffff,317.1480138715187,POINT (-73.87939799697544 40.65235487914568),POINT (-73.7819280610591 40.85841765631943)
7831,872a100cbffffff,872a106e0ffffff,168.91388964432093,POINT (-73.87939799697544 40.65235487914568),POINT (-74.23124149707948 40.494856688508094)
7832,872a100cbffffff,872a100d1ffffff,16809.440298072535,POINT (-73.87939799697544 40.65235487914568),POINT (-73.94195789532255 40.724667005443095)
7833,872a100cbffffff,872a100c9ffffff,7792.439601785204,POINT (-73.87939799697544 40.65235487914568),POINT (-73.84952922544836 40.65313285127338)
7834,872a100cbffffff,872a1008dffffff,40558.95652227297,POINT (-73.87939799697544 40.65235487914568),POINT (-73.94478999673571 40.79862677673566)
7835,872a100cbffffff,872a10762ffffff,47835.076597137195,POINT (-73.87939799697544 40.65235487914568),POINT (-73.95335841219583 40.63191424192436)
7836,872a100cbffffff,872a10381ffffff,1963.3690542809657,POINT (-73.87939799697544 40.65235487914568),POINT (-73.75738843440455 40.58159499195297)
7837,872a100cbffffff,872a10003ffffff,1372.2535879918817,POINT (-73.87939799697544 40.65235487914568),POINT (-73.79627628951089 40.83952879469722)
7838,872a100cbffffff,872a100a0ffffff,621.9541455151194,POINT (-73.87939799697544 40.65235487914568),POINT (-73.93333195220114 40.89157131589269)
7839,872a100cbffffff,872a1060dffffff,863.521136854753,POINT (-73.87939799697544 40.65235487914568),POINT (-74.1434926970633 40.534305708566)
7840,872a100cbffffff,872a10018ffffff,7394.386018421943,POINT (-73.87939799697544 40.65235487914568),POINT (-73.84058833831092 40.819874870149185)
7841,872a100cbffffff,872a10623ffffff,2395.6432699806646,POINT (-73.87939799697544 40.65235487914568),POINT (-74.14663020358942 40.60808893575033)
7842,872a100cbffffff,872a100edffffff,17182.15596394827,POINT (-73.87939799697544 40.65235487914568),POINT (-73.77677881822224 40.71045816436807)
7843,872a100cbffffff,872a100acffffff,46549.28781105023,POINT (-73.87939799697544 40.65235487914568),POINT (-73.90192298305064 40.85533108578285)
7844,872a100cbffffff,872a10676ffffff,2.4048958568804686,POINT (-73.87939799697544 40.65235487914568),POINT (-74.11369721846908 40.5351518770636)
7845,872a100cbffffff,872a100a9ffffff,32144.546731320082,POINT (-73.87939799697544 40.65235487914568),POINT (-73.90053795457045 40.81831654981894)
7846,872a100cbffffff,872a10775ffffff,45223.726359647546,POINT (-73.87939799697544 40.65235487914568),POINT (-73.969002601761 40.64997472195432)
7847,872a100cbffffff,872a100c6ffffff,38089.335958959535,POINT (-73.87939799697544 40.65235487914568),POINT (-73.89777444491043 40.744338791625815)
7848,872a100cbffffff,872a100f4ffffff,1209.765343624479,POINT (-73.87939799697544 40.65235487914568),POINT (-73.88486486777501 40.80020811701585)
7849,872a100cbffffff,872a100e2ffffff,8794.24007475224,POINT (-73.87939799697544 40.65235487914568),POINT (-73.85355553791291 40.76399786134786)
7850,872a100cbffffff,872a100adffffff,27692.082737418936,POINT (-73.87939799697544 40.65235487914568),POINT (-73.8862369801121 40.83721424388738)
7851,872a100cbffffff,872a10055ffffff,7865.581923004939,POINT (-73.87939799697544 40.65235487914568),POINT (-73.71820602159082 40.7489176767294)
7852,872a100cbffffff,872a10012ffffff,32844.452137370936,POINT (-73.87939799697544 40.65235487914568),POINT (-73.8876112605299 40.87423745965647)
7853,872a100cbffffff,872a100e3ffffff,10008.841413063044,POINT (-73.87939799697544 40.65235487914568),POINT (-73.8379192706546 40.74589605375727)
7854,872a100cbffffff,872a10089ffffff,47217.442024486336,POINT (-73.87939799697544 40.65235487914568),POINT (-73.95905632248468 40.77973030258228)
7855,872a100cbffffff,872a10725ffffff,16692.74856270665,POINT (-73.87939799697544 40.65235487914568),POINT (-74.00324950005592 40.76002656862135)
7856,872a100cbffffff,872a10744ffffff,39815.52179816905,POINT (-73.87939799697544 40.65235487914568),POINT (-73.96757087314788 40.613055194637376)
7857,872a100cbffffff,872a1072effffff,1699.158026910947,POINT (-73.87939799697544 40.65235487914568),POINT (-74.03170168892761 40.722238702667774)
7858,872a100cbffffff,872a100abffffff,36225.64810450995,POINT (-73.87939799697544 40.65235487914568),POINT (-73.93051233940314 40.81752573691538)
7859,872a100cbffffff,872a100ccffffff,37743.36218356389,POINT (-73.87939799697544 40.65235487914568),POINT (-73.8508692172347 40.690070695694054)
7860,872a100cbffffff,872a10729ffffff,23126.035844938717,POINT (-73.87939799697544 40.65235487914568),POINT (-74.00032765557636 40.68610231541507)
7861,872a100cbffffff,872a10380ffffff,8472.218285807341,POINT (-73.87939799697544 40.65235487914568),POINT (-73.77293811967327 40.599668624727386)
7862,872a100cbffffff,872a10073ffffff,113.84083235158316,POINT (-73.87939799697544 40.65235487914568),POINT (-73.70385504243615 40.76777544750239)
7863,872a100cbffffff,872a10604ffffff,661.9890168435721,POINT (-73.87939799697544 40.65235487914568),POINT (-74.17647205441112 40.60723430826448)
7864,872a100cbffffff,872a106e6ffffff,387.0009122070905,POINT (-73.87939799697544 40.65235487914568),POINT (-74.24694979804238 40.51284946014415)
7865,872a100cbffffff,872a10603ffffff,6.16149959457369,POINT (-73.87939799697544 40.65235487914568),POINT (-74.20469666275737 40.56947257970427)
7866,872a100cbffffff,872a100e8ffffff,28735.012437737147,POINT (-73.87939799697544 40.65235487914568),POINT (-73.80668347109146 40.709699117157164)
7867,872a100cbffffff,872a10772ffffff,6285.438981045928,POINT (-73.87939799697544 40.65235487914568),POINT (-74.02873741783415 40.64834941980643)
7868,872a100cbffffff,872a1039cffffff,5408.554397186732,POINT (-73.87939799697544 40.65235487914568),POINT (-73.81703341499272 40.58007849991933)
7869,872a100cbffffff,872a1060effffff,1785.1446877678115,POINT (-73.87939799697544 40.65235487914568),POINT (-74.18898610859068 40.55146113680239)
7870,872a100cbffffff,872a10766ffffff,46563.94444707846,POINT (-73.87939799697544 40.65235487914568),POINT (-73.93913470136124 40.650775814164305)
7871,872a100cbffffff,872a10014ffffff,15075.849225704442,POINT (-73.87939799697544 40.65235487914568),POINT (-73.84326584436963 40.89392208282281)
7872,872a100cbffffff,872a10384ffffff,2210.96979637367,POINT (-73.87939799697544 40.65235487914568),POINT (-73.75865393617761 40.618499155362045)
7873,872a100cbffffff,872a10750ffffff,3106.168844413355,POINT (-73.87939799697544 40.65235487914568),POINT (-74.05710220387016 40.61060667604181)
7874,872a100cbffffff,872a10745ffffff,37376.00700565545,POINT (-73.87939799697544 40.65235487914568),POINT (-73.95193952825967 40.59500315930357)
7875,872a100cbffffff,872a10395ffffff,368.36306010664737,POINT (-73.87939799697544 40.65235487914568),POINT (-73.81834577351408 40.616982206441726)
7876,872a100cbffffff,872a100d6ffffff,32272.229658930326,POINT (-73.87939799697544 40.65235487914568),POINT (-73.97331132836794 40.760836321833665)
7877,872a100cbffffff,872a100deffffff,52010.06199560076,POINT (-73.87939799697544 40.65235487914568),POINT (-73.95620288186679 40.705787963843306)
7878,872a100cbffffff,872a1039affffff,645.23579851663,POINT (-73.87939799697544 40.65235487914568),POINT (-73.86109357282022 40.560475762434926)
7879,872a100cbffffff,872a100e6ffffff,6412.505438271751,POINT (-73.87939799697544 40.65235487914568),POINT (-73.83925275217695 40.78287690288478)
7880,872a100cbffffff,872a10059ffffff,491.27545481008883,POINT (-73.87939799697544 40.65235487914568),POINT (-73.7157336691604 40.67500562694229)
7881,872a100cbffffff,872a1005cffffff,1179.915063425062,POINT (-73.87939799697544 40.65235487914568),POINT (-73.71696887208806 40.711953073110095)
7882,872a100cbffffff,872a103b6ffffff,16932.353955158706,POINT (-73.87939799697544 40.65235487914568),POINT (-73.80537770338422 40.672752318134776)
7883,872a100cbffffff,872a10618ffffff,15.241105827838703,POINT (-73.87939799697544 40.65235487914568),POINT (-74.2485978345278 40.54972240031776)
7884,872a100cbffffff,872a1008cffffff,24920.70807540567,POINT (-73.87939799697544 40.65235487914568),POINT (-73.96048642016702 40.816727155947284)
7885,872a100cbffffff,872a100a1ffffff,19752.93820857203,POINT (-73.87939799697544 40.65235487914568),POINT (-73.91762130302915 40.87345011234654)
7886,872a100cbffffff,872a10620ffffff,3774.6581510996666,POINT (-73.87939799697544 40.65235487914568),POINT (-74.13248917758186 40.62697002400594)
7887,872a100cbffffff,872a1001bffffff,4985.77266069884,POINT (-73.87939799697544 40.65235487914568),POINT (-73.85490187679954 40.80098714478314)
7888,872a100cbffffff,872a10033ffffff,825.1854776149157,POINT (-73.87939799697544 40.65235487914568),POINT (-73.81324327218115 40.89469007923375)
7889,872a100cbffffff,872a1072cffffff,34600.23795339443,POINT (-73.87939799697544 40.65235487914568),POINT (-74.00178742734393 40.72305587000728)
7890,872a100cbffffff,872a10625ffffff,3547.6207181205855,POINT (-73.87939799697544 40.65235487914568),POINT (-74.10263498379425 40.62781330541629)
7891,872a100cbffffff,872a100caffffff,57329.54319185464,POINT (-73.87939799697544 40.65235487914568),POINT (-73.8950196306596 40.67042957838282)
7892,872a100cbffffff,872a1039effffff,5671.819955006838,POINT (-73.87939799697544 40.65235487914568),POINT (-73.846855554112 40.57930873317775)
7893,872a100cbffffff,872a1062dffffff,2106.9037364480964,POINT (-73.87939799697544 40.65235487914568),POINT (-74.08542210653394 40.57287414242159)
7894,872a100cbffffff,872a100d4ffffff,24582.841666004144,POINT (-73.87939799697544 40.65235487914568),POINT (-73.9433728299659 40.76163832804954)
7895,872a100cbffffff,872a1076affffff,5464.341806002182,POINT (-73.87939799697544 40.65235487914568),POINT (-73.93632037290811 40.57695335354048)
7896,872a100cbffffff,872a100d3ffffff,35214.91247652972,POINT (-73.87939799697544 40.65235487914568),POINT (-73.97187282404103 40.72386530438469)
7897,872a100cbffffff,872a10396ffffff,69.80506923185682,POINT (-73.87939799697544 40.65235487914568),POINT (-73.86378857054966 40.634282414115695)
7898,872a100cbffffff,872a100d2ffffff,49824.50579641121,POINT (-73.87939799697544 40.65235487914568),POINT (-73.98755502609038 40.741944841856814)
7899,872a100cbffffff,872a100ebffffff,27867.457885119125,POINT (-73.87939799697544 40.65235487914568),POINT (-73.82097668734008 40.69084121014176)
7900,872a100cbffffff,872a100dcffffff,31409.828756453462,POINT (-73.87939799697544 40.65235487914568),POINT (-73.92629956781565 40.706585649133096)
7901,872a100cbffffff,872a10709ffffff,1104.030289297703,POINT (-73.87939799697544 40.65235487914568),POINT (-74.05860430105471 40.647525210593365)
7902,872a100cbffffff,872a100c0ffffff,25150.185115299315,POINT (-73.87939799697544 40.65235487914568),POINT (-73.88212712685899 40.72624720624336)
7903,872a100cbffffff,872a10054ffffff,4802.715889492797,POINT (-73.87939799697544 40.65235487914568),POINT (-73.73379556611397 40.767035428492335)
7904,872a100cbffffff,872a10085ffffff,688.748231384907,POINT (-73.87939799697544 40.65235487914568),POINT (-73.9619187765415 40.85374110659304)
7905,872a100cbffffff,872a10621ffffff,3012.7631232212107,POINT (-73.87939799697544 40.65235487914568),POINT (-74.1167879341033 40.60893587315454)
7906,872a100cbffffff,872a10746ffffff,37272.160728380775,POINT (-73.87939799697544 40.65235487914568),POINT (-73.99741499318925 40.61224671370841)
7907,872a100cbffffff,872a1076bffffff,1029.5879188688834,POINT (-73.87939799697544 40.65235487914568),POINT (-73.92071339515918 40.558905784908035)
7908,872a100cbffffff,872a100ddffffff,50919.97753285428,POINT (-73.87939799697544 40.65235487914568),POINT (-73.91065348360242 40.68850650424379)
7909,872a100cbffffff,872a100e9ffffff,19597.719178131265,POINT (-73.87939799697544 40.65235487914568),POINT (-73.79108391466468 40.691604003348715)
7910,872a100cbffffff,872a10753ffffff,3653.636668719411,POINT (-73.87939799697544 40.65235487914568),POINT (-74.07126775982853 40.59173912932701)
7911,872a100cbffffff,872a1061dffffff,529.5584153019521,POINT (-73.87939799697544 40.65235487914568),POINT (-74.21879219991622 40.550595602857676)
7912,872a100cbffffff,872a100e0ffffff,30661.788325605106,POINT (-73.87939799697544 40.65235487914568),POINT (-73.8236158960972 40.76476887627552)
7913,872a100cbffffff,872a1060cffffff,2650.9752849459987,POINT (-73.87939799697544 40.65235487914568),POINT (-74.1591795766735 40.552319001697136)
7914,872a100cbffffff,872a100a5ffffff,9748.173715379773,POINT (-73.87939799697544 40.65235487914568),POINT (-73.90331020086167 40.892362700847634)
7915,872a100cbffffff,872a100cbffffff,27913.565641805053,POINT (-73.87939799697544 40.65235487914568),POINT (-73.87939799697544 40.65235487914568)
7916,872a100cbffffff,872a10760ffffff,33544.644844322655,POINT (-73.87939799697544 40.65235487914568),POINT (-73.92350209078712 40.63271133248804)
7917,872a100cbffffff,872a10189ffffff,2019.3839643899598,POINT (-73.87939799697544 40.65235487914568),POINT (-73.85895366794986 40.91205756916233)
7918,872a100cbffffff,872a10052ffffff,10403.760120478877,POINT (-73.87939799697544 40.65235487914568),POINT (-73.77806308600535 40.74742234952647)
7919,872a100cbffffff,872a10008ffffff,245.7804534091651,POINT (-73.87939799697544 40.65235487914568),POINT (-73.76501139451372 40.80327765499352)
7920,872a100cbffffff,872a100f2ffffff,14506.113262546434,POINT (-73.87939799697544 40.65235487914568),POINT (-73.92910586777482 40.78052858450962)
7921,872a100cbffffff,872a10013ffffff,19325.68799832841,POINT (-73.87939799697544 40.65235487914568),POINT (-73.87192464476466 40.85611440235877)
7922,872a100cbffffff,872a100aeffffff,32693.634244796394,POINT (-73.87939799697544 40.65235487914568),POINT (-73.93192103245681 40.854539987086014)
7923,872a100cbffffff,872a10626ffffff,948.944969225824,POINT (-73.87939799697544 40.65235487914568),POINT (-74.14820265675982 40.64500635503057)
7924,872a100cbffffff,872a1072bffffff,349.5747981600912,POINT (-73.87939799697544 40.65235487914568),POINT (-74.03021838714739 40.68528548005523)
7925,872a100cbffffff,872a10776ffffff,2259.1968767431745,POINT (-73.87939799697544 40.65235487914568),POINT (-74.01453816454412 40.667224602281145)
7926,872a100cbffffff,872a100f5ffffff,1578.0393002678359,POINT (-73.87939799697544 40.65235487914568),POINT (-73.86920406625637 40.78210188497774)
7927,872a100cbffffff,872a10771ffffff,46174.178938436504,POINT (-73.87939799697544 40.65235487914568),POINT (-73.98321441951826 40.631109451969756)
7928,872a100cbffffff,872a10394ffffff,307.6474038530528,POINT (-73.87939799697544 40.65235487914568),POINT (-73.83393140414258 40.63505640454999)
7929,872a100cbffffff,872a10053ffffff,8199.253274592496,POINT (-73.87939799697544 40.65235487914568),POINT (-73.76246240241892 40.72931479382194)
7930,872a100cbffffff,872a10385ffffff,10122.241800018222,POINT (-73.87939799697544 40.65235487914568),POINT (-73.7431037019832 40.60041929736089)
7931,872a100cbffffff,872a100c2ffffff,8294.409203187564,POINT (-73.87939799697544 40.65235487914568),POINT (-73.9120426574933 40.72546097283922)
7932,872a100cbffffff,872a100c5ffffff,39581.71438258821,POINT (-73.87939799697544 40.65235487914568),POINT (-73.85221131972635 40.727025705339386)
7933,872a100cbffffff,872a10016ffffff,7596.830970049791,POINT (-73.87939799697544 40.65235487914568),POINT (-73.87328815942395 40.8931462899282)
7934,872a100cbffffff,872a10600ffffff,64.22717571444325,POINT (-73.87939799697544 40.65235487914568),POINT (-74.19058995144913 40.58835215058453)
7935,872a100cbffffff,872a100f1ffffff,24035.526748207303,POINT (-73.87939799697544 40.65235487914568),POINT (-73.88349491839357 40.76321909813007)
7936,872a100cbffffff,872a10761ffffff,13760.318604561526,POINT (-73.87939799697544 40.65235487914568),POINT (-73.90788168460736 40.614649078911405)
7937,872a100cbffffff,872a10606ffffff,40.84100354727995,POINT (-73.87939799697544 40.65235487914568),POINT (-74.20631347038696 40.606371991132946)
7938,872a100cbffffff,872a100dbffffff,52208.64067197893,POINT (-73.87939799697544 40.65235487914568),POINT (-73.95477952830825 40.668842516356385)
7939,872a100cbffffff,872a1062bffffff,1569.8978576988914,POINT (-73.87939799697544 40.65235487914568),POINT (-74.12937262028835 40.55316919710053)
7940,872a100cbffffff,872a10763ffffff,29552.818726405727,POINT (-73.87939799697544 40.65235487914568),POINT (-73.93772643155732 40.61385598315221)
7941,872a100cbffffff,872a10619ffffff,208.87010715564796,POINT (-73.87939799697544 40.65235487914568),POINT (-74.23287657449306 40.53172122726724)
7942,872a100cbffffff,872a10051ffffff,9750.078654778335,POINT (-73.87939799697544 40.65235487914568),POINT (-73.73254565237744 40.73006235279661)
7943,872a100cbffffff,872a10770ffffff,28981.95528718342,POINT (-73.87939799697544 40.65235487914568),POINT (-73.9988701793276 40.64916592371647)
7944,872a100cbffffff,872a1062effffff,1036.4703430387087,POINT (-73.87939799697544 40.65235487914568),POINT (-74.13092967529492 40.590061006944076)
7945,872a100cbffffff,872a10764ffffff,41564.73871858588,POINT (-73.87939799697544 40.65235487914568),POINT (-73.90926649435637 40.65156920000429)
7946,872a100cbffffff,872a10088ffffff,34011.82513457046,POINT (-73.87939799697544 40.65235487914568),POINT (-73.97475210195412 40.79782446487071)
7947,872a100cbffffff,872a10769ffffff,421.2636588185196,POINT (-73.87939799697544 40.65235487914568),POINT (-73.89090362363905 40.55969461010134)
7948,872a100cbffffff,872a100c3ffffff,35948.0059051318,POINT (-73.87939799697544 40.65235487914568),POINT (-73.8963959534251 40.70737560742522)
7949,872a100cbffffff,872a10752ffffff,5907.8092066026165,POINT (-73.87939799697544 40.65235487914568),POINT (-74.08694526213552 40.60977512005471)
7950,872a100cbffffff,872a1001effffff,28670.29651530627,POINT (-73.87939799697544 40.65235487914568),POINT (-73.85625034140732 40.83799353663395)
7951,872a100cbffffff,872a10740ffffff,27844.638232937028,POINT (-73.87939799697544 40.65235487914568),POINT (-73.98177209581198 40.59419867960386)
7952,872a100cbffffff,872a10742ffffff,6986.938258775233,POINT (-73.87939799697544 40.65235487914568),POINT (-74.01160433437016 40.59338651446462)
7953,872a100cbffffff,872a10629ffffff,1301.6409756923458,POINT (-73.87939799697544 40.65235487914568),POINT (-74.09956525556038 40.55401172258457)
7954,872a100cbffffff,872a106e4ffffff,370.3461892969864,POINT (-73.87939799697544 40.65235487914568),POINT (-74.2171675168296 40.513722231393395)
7955,872a100cbffffff,872a10608ffffff,869.3853021487577,POINT (-73.87939799697544 40.65235487914568),POINT (-74.17328776000208 40.53345187714231)
7956,872a100cbffffff,872a10773ffffff,32794.207961351865,POINT (-73.87939799697544 40.65235487914568),POINT (-74.0130700965461 40.6302969629728)
7957,872a100cbffffff,872a100daffffff,45432.84175889642,POINT (-73.87939799697544 40.65235487914568),POINT (-73.97043658361817 40.686911431468346)
7958,872a100cbffffff,872a10728ffffff,12452.05128118742,POINT (-73.87939799697544 40.65235487914568),POINT (-74.0160085438076 40.704169413629195)
7959,872a100cbffffff,872a10605ffffff,2114.2473065594377,POINT (-73.87939799697544 40.65235487914568),POINT (-74.16076002636775 40.58921042029866)
7960,872a100cbffffff,872a10019ffffff,3625.0941688134226,POINT (-73.87939799697544 40.65235487914568),POINT (-73.82493862334026 40.80175841055942)
7961,872a100cbffffff,872a10002ffffff,2525.645444477266,POINT (-73.87939799697544 40.65235487914568),POINT (-73.81192716732492 40.8576576879175)
7962,872a100cbffffff,872a1001affffff,17509.37181953403,POINT (-73.87939799697544 40.65235487914568),POINT (-73.87056328207179 40.81909959433372)
7963,872a100cbffffff,872a1005affffff,13044.226696262256,POINT (-73.87939799697544 40.65235487914568),POINT (-73.76119091547939 40.69235907503999)
7964,872a100cbffffff,872a100c4ffffff,64327.622517589385,POINT (-73.87939799697544 40.65235487914568),POINT (-73.86784699224546 40.745121293340574)
7965,872a100cbffffff,872a10743ffffff,11213.938818948622,POINT (-73.87939799697544 40.65235487914568),POINT (-73.99596209176971 40.57534470411293)
7966,872a100cbffffff,872a10630ffffff,1.9749436658153428,POINT (-73.87939799697544 40.65235487914568),POINT (-74.20793282004718 40.64328859885019)
7967,872a100cbffffff,872a100d0ffffff,14973.16492475216,POINT (-73.87939799697544 40.65235487914568),POINT (-73.95762847815789 40.74275056555397)
7968,872a100cbffffff,872a1076effffff,6942.014521307933,POINT (-73.87939799697544 40.65235487914568),POINT (-73.92210664788354 40.59579995321583)
7969,872a100cbffffff,872a10721ffffff,7100.339416789249,POINT (-73.87939799697544 40.65235487914568),POINT (-74.01748123979704 40.7411313781815)
7970,872a100cbffffff,872a1001cffffff,9775.843699225841,POINT (-73.87939799697544 40.65235487914568),POINT (-73.82626343906541 40.8387650536673)
7971,872a100cbffffff,872a100aaffffff,28665.330747300282,POINT (-73.87939799697544 40.65235487914568),POINT (-73.9462094009165 40.835632332484074)
7972,872a100cbffffff,872a10042ffffff,3087.9580035989457,POINT (-73.87939799697544 40.65235487914568),POINT (-73.70262870738371 40.7308021760867)
