hh_id,vehicle_id,vehicle_num,year,fuel_type,hh_weight
22114972,2211497201,1,2019,1,666.878032
22114972,2211497202,2,2007,1,666.878032
22115131,2211513101,1,2016,1,382.978988
22115131,2211513102,2,2014,1,382.978988
22115158,2211515801,1,2002,1,198.7124064
22115158,2211515802,2,2011,1,198.7124064
22115158,2211515803,3,2015,1,198.7124064
22115161,2211516101,1,2020,1,882.5896964
22115170,2211517001,1,2012,1,216.2533983
22115170,2211517002,2,2021,1,216.2533983
22115178,2211517801,1,2019,2,85.74517426
22115178,2211517802,2,2016,1,85.74517426
22115206,2211520601,1,2015,1,142.5232471
22115206,2211520602,2,2009,1,142.5232471
22115206,2211520603,3,1999,1,142.5232471
22115242,2211524201,1,2019,1,2490.380173
22115242,2211524202,2,2020,1,2490.380173
22115271,2211527101,1,2003,1,1256.380883
22115271,2211527102,2,2022,1,1256.380883
22115271,2211527103,3,2022,1,1256.380883
22115271,2211527104,4,2019,1,1256.380883
22115280,2211528001,1,2019,1,180.3839342
22115304,2211530401,1,2021,1,195.6929206
22115304,2211530402,2,2021,4,195.6929206
22115310,2211531001,1,2021,1,744.0190983
22115319,2211531901,1,2021,1,738.6513167
22115319,2211531902,2,2022,1,738.6513167
22115380,2211538001,1,2014,1,109.6454735
22115380,2211538002,2,2022,2,109.6454735
22115437,2211543701,1,2019,1,274.0366285
22115437,2211543702,2,2019,1,274.0366285
22115674,2211567401,1,2015,1,1379.942968
22115674,2211567402,2,2021,1,1379.942968
22115920,2211592001,1,2016,1,140.7002477
22115945,2211594501,1,2018,1,180.3041057
22116024,2211602401,1,2011,1,443.7935997
22116083,2211608301,1,2019,1,2708.844892
22116083,2211608302,2,2013,1,2708.844892
22116125,2211612501,1,2019,1,85.6983795
22116125,2211612502,2,2008,2,85.6983795
22116164,2211616401,1,2021,1,998.726304
22116164,2211616402,2,2021,1,998.726304
22116242,2211624201,1,2015,1,2309.012606
22116242,2211624202,2,2018,1,2309.012606
22116313,2211631301,1,2012,1,88.10405525
22116372,2211637201,1,2018,1,1747.934586
22116372,2211637202,2,2019,1,1747.934586
22116378,2211637801,1,2007,1,1779.743271
22116642,2211664201,1,2008,1,288.435298
22116642,2211664202,2,1999,1,288.435298
22116642,2211664203,3,2004,1,288.435298
22116671,2211667101,1,2013,1,1663.216087
22116671,2211667102,2,2020,1,1663.216087
22116675,2211667501,1,2016,1,382.7813023
22116710,2211671001,1,2020,1,2229.842758
22116710,2211671002,2,2009,1,2229.842758
22116710,2211671003,3,1999,1,2229.842758
22116743,2211674301,1,2015,1,85.73625252
22116809,2211680901,1,2022,1,805.174269
22116809,2211680902,2,2022,1,805.174269
22116918,2211691801,1,2017,1,436.6282649
22116918,2211691802,2,2012,1,436.6282649
22116918,2211691803,3,2000,1,436.6282649
22117077,2211707701,1,2022,1,331.3811713
22117077,2211707702,2,2022,1,331.3811713
22117077,2211707703,3,2011,1,331.3811713
22117196,2211719601,1,2018,1,130.3215506
22117196,2211719602,2,2019,1,130.3215506
22117196,2211719603,3,2020,1,130.3215506
22117196,2211719604,4,2014,1,130.3215506
22117202,2211720201,1,2021,1,489.7498518
22117202,2211720202,2,2020,3,489.7498518
22117202,2211720203,3,2019,3,489.7498518
22117202,2211720204,4,2012,1,489.7498518
22117220,2211722001,1,2020,1,94.40226855
22117256,2211725601,1,2018,1,463.0225648
22117256,2211725602,2,2019,1,463.0225648
22117523,2211752301,1,2022,1,481.2403185
22117575,2211757501,1,2018,1,109.3473743
22117617,2211761701,1,2008,1,227.7210529
22117690,2211769001,1,2021,1,174.2875117
22117691,2211769101,1,2017,1,171.8114362
22117903,2211790301,1,2006,1,1632.074735
22117976,2211797601,1,2019,1,190.6803931
22117976,2211797602,2,2019,1,190.6803931
22118038,2211803801,1,2017,1,1592.905697
22118038,2211803802,2,2010,1,1592.905697
22118170,2211817001,1,2014,1,171.8237178
22118175,2211817501,1,2022,4,726.4263014
22118175,2211817502,2,2021,1,726.4263014
22118212,2211821201,1,2012,1,179.289844
22118299,2211829901,1,2011,1,1397.62776
22118299,2211829902,2,2007,1,1397.62776
22118299,2211829903,3,2004,1,1397.62776
22118299,2211829904,4,2018,1,1397.62776
22118299,2211829905,5,2006,1,1397.62776
22118371,2211837101,1,2008,1,1332.700617
22118371,2211837102,2,2015,2,1332.700617
22118387,2211838701,1,2020,1,346.7582879
22118387,2211838702,2,2009,1,346.7582879
22118409,2211840901,1,2016,1,88.54734773
22118409,2211840902,2,2018,1,88.54734773
22118409,2211840903,3,2006,1,88.54734773
22118409,2211840904,4,2014,1,88.54734773
22118465,2211846501,1,2020,1,89.43179333
22118465,2211846502,2,2009,1,89.43179333
22118475,2211847501,1,2014,1,3196.918972
22118570,2211857001,1,2016,1,664.0969844
22118575,2211857501,1,2010,1,1916.263885
22118593,2211859301,1,2019,1,249.6255148
22118616,2211861601,1,2013,1,235.3687204
22118616,2211861602,2,2022,1,235.3687204
22118770,2211877001,1,2015,1,685.5829779
22118820,2211882001,1,2021,1,744.4660101
22118930,2211893001,1,2019,1,4109.237674
22118930,2211893002,2,2021,1,4109.237674
22118994,2211899401,1,2019,1,971.1212878
22119019,2211901901,1,2020,1,1883.645561
22119019,2211901902,2,2022,1,1883.645561
22119081,2211908101,1,2012,1,323.9862902
22119223,2211922301,1,2021,1,88.28931458
22119267,2211926701,1,2020,1,437.5487515
22119267,2211926702,2,2021,1,437.5487515
22119337,2211933701,1,2007,1,1308.133298
22119337,2211933702,2,2019,1,1308.133298
22119359,2211935901,1,2010,1,647.5582972
22119359,2211935902,2,2009,1,647.5582972
22119359,2211935903,3,2020,1,647.5582972
22119495,2211949501,1,2022,1,1550.762046
22119495,2211949502,2,2004,1,1550.762046
22119535,2211953501,1,2011,1,244.2413016
22119535,2211953502,2,2015,1,244.2413016
22119613,2211961301,1,2021,1,2095.403715
22119613,2211961302,2,2005,1,2095.403715
22119648,2211964801,1,2007,1,93.87889818
22119648,2211964802,2,2014,1,93.87889818
22119686,2211968601,1,2019,1,652.4548981
22119686,2211968602,2,2021,1,652.4548981
22119700,2211970001,1,2021,1,1519.511497
22119730,2211973001,1,2014,1,452.7966755
22119865,2211986501,1,2021,1,92.31464216
22119865,2211986502,2,2021,1,92.31464216
22119945,2211994501,1,2020,1,85.89769143
22119948,2211994801,1,2020,1,566.9409623
22120087,2212008701,1,2022,1,1927.595363
22120087,2212008702,2,2022,1,1927.595363
22120087,2212008703,3,2022,1,1927.595363
22120092,2212009201,1,2011,1,122.4217703
22120104,2212010401,1,2016,1,85.9107271
22120104,2212010402,2,2005,1,85.9107271
22120139,2212013901,1,2022,1,483.8516726
22120139,2212013902,2,2020,1,483.8516726
22120205,2212020501,1,2018,3,2433.737484
22120205,2212020502,2,2013,1,2433.737484
22120262,2212026201,1,2013,1,89.43179333
22120262,2212026202,2,2012,1,89.43179333
22120314,2212031401,1,2018,4,239.6077562
22120314,2212031402,2,1992,1,239.6077562
22120314,2212031403,3,2005,1,239.6077562
22120314,2212031404,4,2018,4,239.6077562
22120369,2212036901,1,2021,1,273.8904027
22120467,2212046701,1,2008,1,803.2294484
22120467,2212046702,2,2014,1,803.2294484
22120467,2212046703,3,2008,1,803.2294484
22120487,2212048701,1,2018,1,538.8032723
22120517,2212051701,1,2019,1,440.60694
22120620,2212062001,1,2019,1,250.9875298
22120620,2212062002,2,2019,1,250.9875298
22120627,2212062701,1,2014,1,664.5833834
22120627,2212062702,2,2014,1,664.5833834
22120627,2212062703,3,2021,1,664.5833834
22120668,2212066801,1,2022,1,1722.58098
22120668,2212066802,2,2020,1,1722.58098
22120761,2212076101,1,2021,1,273.9826804
22120772,2212077201,1,2016,1,144.9184935
22120814,2212081401,1,2022,4,768.42279
22120814,2212081402,2,2019,1,768.42279
22120821,2212082101,1,2021,1,94.69780004
22120875,2212087501,1,2019,1,197.2672724
22120909,2212090901,1,2014,2,154.2329197
22120909,2212090902,2,2016,1,154.2329197
22121021,2212102101,1,2019,1,108.9458294
22121021,2212102102,2,1994,1,108.9458294
22121040,2212104001,1,2020,1,834.5366343
22121040,2212104002,2,2021,1,834.5366343
22121101,2212110101,1,2018,1,1379.942968
22121101,2212110102,2,2013,1,1379.942968
22121105,2212110501,1,2017,1,677.3216892
22121179,2212117901,1,2015,1,296.9842282
22121198,2212119801,1,2018,1,3097.570926
22121223,2212122301,1,2017,1,416.6646779
22121223,2212122302,2,2020,1,416.6646779
22121324,2212132401,1,2017,1,2992.139788
22121443,2212144301,1,2020,1,550.00906
22121479,2212147901,1,2008,1,395.8890802
22121514,2212151401,1,2022,1,969.0541104
22121514,2212151402,2,2021,1,969.0541104
22121592,2212159201,1,2022,1,369.7951162
22121592,2212159202,2,2013,1,369.7951162
22121603,2212160301,1,2004,1,293.4847894
22121603,2212160302,2,2015,1,293.4847894
22121613,2212161301,1,2007,1,593.6983796
22121613,2212161302,2,1980,1,593.6983796
22121690,2212169001,1,2017,1,273.8904027
22121856,2212185601,1,2012,1,366.3031264
22121903,2212190301,1,2023,1,273.8904027
22121956,2212195601,1,2017,1,95.33235316
22122005,2212200501,1,2007,1,85.71619482
22122005,2212200502,2,2019,1,85.71619482
22122153,2212215301,1,2002,1,131.4994702
22122169,2212216901,1,2013,1,299.7795731
22122582,2212258201,1,2011,1,297.7097051
22122582,2212258202,2,2022,1,297.7097051
22122895,2212289501,1,2019,1,125.7802428
22122895,2212289502,2,2002,1,125.7802428
22122895,2212289503,3,2010,1,125.7802428
22123218,2212321801,1,1998,1,253.7737121
22123347,2212334701,1,2014,1,9178.090259
22123454,2212345401,1,2015,1,93.32337124
22123458,2212345801,1,2017,1,186.4434094
22123533,2212353301,1,2006,1,93.38556166
22123650,2212365001,1,2007,1,186.7072102
22123731,2212373101,1,2020,1,93.33548551
22123787,2212378701,1,2012,1,186.6121526
22123855,2212385501,1,2016,1,93.2632833
22123868,2212386801,1,2019,1,93.12633519
22123868,2212386802,2,2017,1,93.12633519
22123868,2212386803,3,2022,1,93.12633519
22123944,2212394401,1,2012,1,2278.464112
22123959,2212395901,1,2021,1,9149.418504
22124167,2212416701,1,2012,4,2459.292271
22124278,2212427801,1,2020,1,93.19655736
22124301,2212430101,1,2014,1,93.35374394
22124334,2212433401,1,2021,1,186.6162807
22124422,2212442201,1,2018,1,93.20369696
22124451,2212445101,1,2022,1,93.53548595
22124455,2212445501,1,2013,1,93.31145151
22124455,2212445502,2,2015,1,93.31145151
22124455,2212445503,3,2018,1,93.31145151
22124481,2212448101,1,2021,1,186.5210633
22124555,2212455501,1,2016,2,93.22855131
22124557,2212455701,1,2011,1,93.40649135
22124766,2212476601,1,2011,1,93.24990695
22125000,2212500001,1,2019,1,93.14686754
22125126,2212512601,1,2009,1,93.85129122
22125145,2212514501,1,2012,1,2304.25
22125520,2212552001,1,2019,1,4583.489665
22125660,2212566001,1,2021,1,93.08557658
22125728,2212572801,1,2006,2,93.20532448
22125805,2212580501,1,2011,1,4605.422005
22125930,2212593001,1,2007,1,62.11665671
22125930,2212593002,2,1980,1,62.11665671
22125957,2212595701,1,2006,1,196.4819199
22126027,2212602701,1,2003,1,93.25500705
22126027,2212602702,2,2000,1,93.25500705
22126316,2212631601,1,2020,1,97.05047625
22126461,2212646101,1,2021,1,92.99956948
22126461,2212646102,2,2012,1,92.99956948
22126498,2212649801,1,2021,1,93.18950025
22126651,2212665101,1,2000,1,93.21528782
22126687,2212668701,1,2020,1,1905.700359
22126688,2212668801,1,2021,1,185.8422319
22126776,2212677601,1,2002,1,1840.165451
22126848,2212684801,1,2009,1,187.3407941
22126900,2212690001,1,2019,1,93.27817965
22126926,2212692601,1,2000,1,186.2614008
22127205,2212720501,1,2008,1,2459.292271
22127214,2212721401,1,2021,4,186.4826725
22127394,2212739401,1,2015,1,211.8823782
22127466,2212746601,1,2012,1,93.14871341
22127625,2212762501,1,2021,1,186.6397183
22127715,2212771501,1,2021,4,93.22611858
22127715,2212771502,2,2008,1,93.22611858
22127715,2212771503,3,2001,1,93.22611858
22127754,2212775401,1,2006,1,93.22141419
22127970,2212797001,1,2013,1,4608.5
22128002,2212800201,1,2020,1,4562.073435
22128035,2212803501,1,2014,1,187.1378315
22128169,2212816901,1,2017,1,93.37400271
22128210,2212821001,1,2013,1,93.05782656
22128210,2212821002,2,2021,1,93.05782656
22128381,2212838101,1,2016,1,93.18523852
22128542,2212854201,1,2005,1,93.30761797
22128542,2212854202,2,2019,1,93.30761797
22128628,2212862801,1,2019,1,93.79850689
22128684,2212868401,1,2022,1,1393.294014
22128727,2212872701,1,2010,1,65.17642767
22128733,2212873301,1,2019,1,186.8916446
22128878,2212887801,1,2017,1,4562.950088
22128878,2212887802,2,2002,1,4562.950088
22128995,2212899501,1,2012,1,186.782871
22129184,2212918401,1,2016,1,93.24200095
22129288,2212928801,1,2016,1,195.9814028
22129303,2212930301,1,2009,1,93.22162432
22129303,2212930302,2,2006,5,93.22162432
22129440,2212944001,1,2017,1,169.1991029
22129550,2212955001,1,1998,1,187.1079182
22129622,2212962201,1,2019,1,190.6134186
22129640,2212964001,1,2020,1,3850.734893
22129640,2212964002,2,2012,1,3850.734893
22129707,2212970701,1,2017,1,386.6713136
22129774,2212977401,1,2015,1,458.4201159
22129774,2212977402,2,2020,1,458.4201159
22129905,2212990501,1,2019,1,170.2783161
22129911,2212991101,1,2020,1,93.5819266
22129911,2212991102,2,2001,1,93.5819266
22129950,2212995001,1,2002,1,186.627973
22130066,2213006601,1,2022,1,93.45606989
22130105,2213010501,1,2014,1,3071.311818
22130105,2213010502,2,2014,1,3071.311818
22130136,2213013601,1,2005,1,4608.5
22130150,2213015001,1,2004,1,477.131609
22130226,2213022601,1,2014,1,93.1745617
22130226,2213022602,2,2016,1,93.1745617
22130376,2213037601,1,1990,1,93.06516079
22130376,2213037602,2,2012,1,93.06516079
22130431,2213043101,1,2018,1,187.2741537
22130432,2213043201,1,2017,1,93.38556166
22130576,2213057601,1,2022,3,186.823987
22130647,2213064701,1,2010,1,4600.533748
22130683,2213068301,1,2010,1,1120.39404
22130683,2213068302,2,2010,1,1120.39404
22130772,2213077201,1,2009,1,202.2840898
22130824,2213082401,1,2019,1,403.5177305
22130838,2213083801,1,2017,1,188.5652306
22130930,2213093001,1,2017,1,3625.895013
22130930,2213093002,2,2009,1,3625.895013
22130983,2213098301,1,2001,1,62.17499168
22131012,2213101201,1,2022,1,213.6977928
22131012,2213101202,2,2019,4,213.6977928
22131013,2213101301,1,2020,1,93.85191637
22131033,2213103301,1,2017,1,93.20169471
22131070,2213107001,1,2018,1,93.52684853
22131337,2213133701,1,2022,1,1101.560119
22131341,2213134101,1,2016,1,578.8786304
22131341,2213134102,2,2014,1,578.8786304
22131370,2213137001,1,2013,1,95.17225517
22131617,2213161701,1,2000,1,77.99564057
22131741,2213174101,1,2019,1,2875
22131755,2213175501,1,2009,1,116.4290215
22131755,2213175502,2,2021,1,116.4290215
22131900,2213190001,1,2020,1,510.1935618
22131927,2213192701,1,2016,1,116.4364381
22132050,2213205001,1,1996,1,114.3576263
22132147,2213214701,1,2019,1,93.24629456
22132162,2213216201,1,2021,4,116.3523494
22132177,2213217701,1,2020,1,77.52455708
22132773,2213277301,1,2014,1,2638.921774
22133012,2213301201,1,2008,1,116.4152729
22133014,2213301401,1,2016,1,116.4146165
22133034,2213303401,1,2022,1,116.4991105
22133090,2213309001,1,2017,1,116.7425601
22133196,2213319601,1,2008,1,116.4007779
22133227,2213322701,1,2018,1,1261.050737
22133271,2213327101,1,2010,1,233.2007405
22133434,2213343401,1,2002,1,61.02496034
22133445,2213344501,1,2020,1,5694.999337
22133513,2213351301,1,2012,1,119.5115789
22133610,2213361001,1,2020,1,542.1800369
22133688,2213368801,1,2022,1,6897.457371
22133688,2213368802,2,2007,1,6897.457371
22133987,2213398701,1,2008,2,2637.735288
22134080,2213408001,1,2018,4,1576.610973
22134087,2213408701,1,2020,1,1157.900648
22134196,2213419601,1,2007,1,1725.409118
22134249,2213424901,1,1991,1,1072.655444
22134592,2213459201,1,2021,1,1328.325449
22134644,2213464401,1,2011,1,1555.645832
22134650,2213465001,1,2020,1,1119.368428
22134900,2213490001,1,2010,1,1750.178851
22135057,2213505701,1,2017,1,846.2434709
22135244,2213524401,1,2016,1,889.899679
22135332,2213533201,1,2020,1,1010.220833
22135405,2213540501,1,2006,1,1384.634727
22135539,2213553901,1,2018,1,1220.968119
22135546,2213554601,1,2003,1,1875.004551
22135594,2213559401,1,2020,1,1403.372961
22135594,2213559402,2,2016,1,1403.372961
22135730,2213573001,1,2018,1,799.4131503
22135758,2213575801,1,2018,1,2166.569284
22135970,2213597001,1,2016,1,1431.065316
22135992,2213599201,1,2002,1,1275.613649
22136148,2213614801,1,2019,1,866.2882483
22136662,2213666201,1,2016,1,734.2882058
22136684,2213668401,1,2010,1,2132.785979
22136802,2213680201,1,2005,1,713.6324409
22136928,2213692801,1,2016,1,2637.735288
22137070,2213707001,1,2011,1,631.759509
22137161,2213716101,1,2022,4,2715.815985
22137182,2213718201,1,2022,4,1029.778263
22137313,2213731301,1,2009,1,1846.369822
22137355,2213735501,1,2019,1,970.9467721
22137457,2213745701,1,2020,1,977.6744448
22137681,2213768101,1,2022,4,3105.63698
22137740,2213774001,1,2021,1,2637.735288
22137748,2213774801,1,2019,1,890.2167904
22137751,2213775101,1,2021,1,4608.390415
22137752,2213775201,1,2021,1,1826.272817
22137752,2213775202,2,2018,1,1826.272817
22137870,2213787001,1,2008,1,1154.101671
22138022,2213802201,1,2017,1,3231.25764
22138141,2213814101,1,2021,1,1302.255056
22138150,2213815001,1,2018,1,789.6006198
22138166,2213816601,1,2006,1,543.1888529
22138299,2213829901,1,2014,1,1509.804714
22138335,2213833501,1,2018,1,1441.120291
22138507,2213850701,1,2021,1,1634.139745
22138662,2213866201,1,2018,4,2183.377886
22138662,2213866202,2,2017,1,2183.377886
22138743,2213874301,1,2022,1,655.9027409
22138743,2213874302,2,2021,1,655.9027409
22138752,2213875201,1,2004,1,2776.874178
22138784,2213878401,1,2009,1,1418.640925
22138864,2213886401,1,2017,1,1053.299041
22139070,2213907001,1,2021,1,1820.972258
22139176,2213917601,1,2021,1,959.5341826
22139331,2213933101,1,2017,1,1725.409118
22139537,2213953701,1,2011,1,1750.178851
22139599,2213959901,1,2009,2,997.0348022
22139636,2213963601,1,2019,1,942.9668502
22139699,2213969901,1,2022,1,1072.655444
22139748,2213974801,1,2017,1,801.7296649
22139855,2213985501,1,2006,1,452.4788302
22139958,2213995801,1,2011,1,523.0359962
22140156,2214015601,1,2020,1,3718.364597
22140344,2214034401,1,2002,1,1593.049308
22140727,2214072701,1,2018,1,1071.432012
22140942,2214094201,1,2022,3,1044.292705
22141006,2214100601,1,2021,1,6906.167784
22141058,2214105801,1,2015,1,3584.497688
22141172,2214117201,1,2015,1,1238.854095
22141236,2214123601,1,2020,1,1236.179818
22141266,2214126601,1,2021,1,1131.841433
22141428,2214142801,1,2017,1,959.1885749
22141546,2214154601,1,2021,3,3519.263622
22141626,2214162601,1,2011,1,260.1844477
22141755,2214175501,1,2002,1,393.5127996
22141969,2214196901,1,2020,1,1847.240228
22141969,2214196902,2,2004,1,1847.240228
22142077,2214207701,1,2021,1,2610.914689
22142733,2214273301,1,2013,1,1284.922942
22142970,2214297001,1,2007,1,548.7029152
22143411,2214341101,1,2015,1,989.8783825
22143582,2214358201,1,2018,1,805.983529
22143589,2214358901,1,2019,1,203.5663778
22143589,2214358902,2,2009,1,203.5663778
22143591,2214359101,1,2019,1,1577.861623
22143591,2214359102,2,2009,1,1577.861623
22143591,2214359103,3,2006,1,1577.861623
22143604,2214360401,1,2022,1,865.7763009
22143604,2214360402,2,2019,1,865.7763009
22143613,2214361301,1,2020,1,190.785521
22143613,2214361302,2,2004,1,190.785521
22143617,2214361701,1,2005,1,224.6160786
22143630,2214363001,1,2018,1,180.1803734
22143634,2214363401,1,2007,1,1180.856827
22143639,2214363901,1,2010,1,260.4585589
22143654,2214365401,1,2020,1,1698.824655
22143655,2214365501,1,2015,1,2171.942169
22143664,2214366401,1,2005,1,266.8344369
22143679,2214367901,1,2017,1,52.0476769
22143686,2214368601,1,2019,1,676.2437512
22143686,2214368602,2,2018,1,676.2437512
22143730,2214373001,1,2010,1,1619.710038
22143744,2214374401,1,2016,1,845.9359962
22143796,2214379601,1,2020,2,786.8179542
22143802,2214380201,1,2005,1,915.5659791
22143803,2214380301,1,2015,1,43.54286819
22143805,2214380501,1,2003,1,87.24334084
22143805,2214380502,2,2018,1,87.24334084
22143808,2214380801,1,2006,1,17.97578094
22143808,2214380802,2,2001,1,17.97578094
22143819,2214381901,1,1992,1,44.98580384
22143823,2214382301,1,2005,2,45.01876831
22143831,2214383101,1,2016,1,300.6275896
22143843,2214384301,1,2014,1,57.19950832
22143853,2214385301,1,2007,1,534.5732298
22143863,2214386301,1,2013,1,587.868016
22143864,2214386401,1,2015,2,68.68278515
22143917,2214391701,1,2015,1,413.0693723
22143927,2214392701,1,2019,1,746.1949753
22143932,2214393201,1,2012,1,735.7949137
22143932,2214393202,2,2014,1,735.7949137
22143938,2214393801,1,2016,1,3357.213796
22143939,2214393901,1,2014,1,412.9679461
22143956,2214395601,1,2012,1,2097.948031
22143956,2214395602,2,2007,1,2097.948031
22143959,2214395901,1,2013,1,177.7105262
22143964,2214396401,1,2004,1,355.7400305
22143964,2214396402,2,2016,1,355.7400305
22143974,2214397401,1,2019,1,438.3181523
22143975,2214397501,1,2006,1,151.8885424
22143987,2214398701,1,2021,1,208.6200395
22143987,2214398702,2,2021,1,208.6200395
22144003,2214400301,1,2015,1,217.0254277
22144005,2214400501,1,2007,1,153.775204
22144005,2214400502,2,2015,1,153.775204
22144052,2214405201,1,2018,1,370.5992104
22144054,2214405401,1,2019,1,339.2130884
22144054,2214405402,2,2020,1,339.2130884
22144055,2214405501,1,2018,1,129.1207873
22144055,2214405502,2,2022,2,129.1207873
22144062,2214406201,1,2018,1,105.89686
22144063,2214406301,1,2011,1,297.7408517
22144068,2214406801,1,2022,1,93.32811664
22144069,2214406901,1,2021,1,710.8887975
22144069,2214406902,2,2020,1,710.8887975
22144080,2214408001,1,2018,1,511.4447277
22144080,2214408002,2,2014,1,511.4447277
22144082,2214408201,1,2020,1,250.082509
22144082,2214408202,2,2018,1,250.082509
22144098,2214409801,1,2016,1,760.970242
22144099,2214409901,1,2017,1,540.782764
22144106,2214410601,1,2004,1,1919.726154
22144111,2214411101,1,2017,1,3086.229332
22144135,2214413501,1,2016,1,2094.680652
22144147,2214414701,1,2019,1,1738.783568
22144155,2214415501,1,2015,1,751.3408518
22144155,2214415502,2,2019,1,751.3408518
22144159,2214415901,1,2009,1,1428
22144159,2214415902,2,2001,1,1428
22144182,2214418201,1,2012,1,1502.38192
22144182,2214418202,2,2014,1,1502.38192
22144182,2214418203,3,2021,1,1502.38192
22144195,2214419501,1,2010,1,536.8808953
22144211,2214421101,1,2022,1,678.274401
22144215,2214421501,1,2020,1,1104.795253
22144218,2214421801,1,2010,1,1108.614371
22144218,2214421802,2,2005,1,1108.614371
22144228,2214422801,1,2016,1,723.1777446
22144228,2214422802,2,2004,1,723.1777446
22144228,2214422803,3,2010,1,723.1777446
22144231,2214423101,1,2007,1,408.0892778
22144231,2214423102,2,2011,1,408.0892778
22144234,2214423401,1,2019,1,47.23066367
22144235,2214423501,1,2021,1,44.80466212
22144235,2214423502,2,2018,1,44.80466212
22144245,2214424501,1,2019,1,29.92263028
22144261,2214426101,1,2019,1,196.6591329
22144262,2214426201,1,2017,1,427.5376004
22144262,2214426202,2,2003,1,427.5376004
22144262,2214426203,3,2013,1,427.5376004
22144265,2214426501,1,2015,1,154.0180906
22144281,2214428101,1,2009,1,1202.983638
22144283,2214428301,1,2010,1,1155.152287
22144285,2214428501,1,2014,1,152.7049171
22144298,2214429801,1,2017,1,391.5494196
22144350,2214435001,1,2008,1,823.8187171
22144352,2214435201,1,2016,1,425.1027929
22144353,2214435301,1,2011,1,2338.629225
22144354,2214435401,1,2012,3,662.5504904
22144354,2214435402,2,2007,1,662.5504904
22144376,2214437601,1,2018,1,401.3659308
22144377,2214437701,1,2016,1,897.7166751
22144399,2214439901,1,2016,1,1728.616143
22144399,2214439902,2,2016,1,1728.616143
22144401,2214440101,1,2018,1,140.4258272
22144401,2214440102,2,2002,1,140.4258272
22144419,2214441901,1,2017,1,3488.815718
22144419,2214441902,2,2008,1,3488.815718
22144453,2214445301,1,2007,1,2616.63656
22144478,2214447801,1,2018,1,34.02793416
22144478,2214447802,2,2002,1,34.02793416
22144481,2214448101,1,2010,2,163.5301845
22144484,2214448401,1,2007,1,629.7070471
22144484,2214448402,2,2012,1,629.7070471
22144486,2214448601,1,1999,1,50.98455912
22144486,2214448602,2,2017,1,50.98455912
22144488,2214448801,1,2008,1,210.9617333
22144497,2214449701,1,2005,1,157.0069053
22144507,2214450701,1,2002,1,1444.009402
22144509,2214450901,1,2022,1,819.2042382
22144509,2214450902,2,2009,1,819.2042382
22144517,2214451701,1,2022,1,273.560651
22144517,2214451702,2,2018,1,273.560651
22144530,2214453001,1,2010,1,1013.340434
22144538,2214453801,1,2011,1,71.73567974
22144541,2214454101,1,2004,1,74.19182212
22144555,2214455501,1,2020,4,1240.259277
22144555,2214455502,2,2021,4,1240.259277
22144559,2214455901,1,2022,1,368.0865567
22144559,2214455902,2,2010,1,368.0865567
22144560,2214456001,1,2023,1,686.970028
22144560,2214456002,2,2018,1,686.970028
22144567,2214456701,1,2002,1,46.75821079
22144570,2214457001,1,2009,1,44.94002061
22144573,2214457301,1,2018,1,44.89501183
22144574,2214457401,1,2020,1,44.92730812
22144608,2214460801,1,2019,4,2592.881771
22144618,2214461801,1,2009,1,1058.876843
22144625,2214462501,1,2011,1,1109.280354
22144625,2214462502,2,2013,1,1109.280354
22144626,2214462601,1,2012,1,116.3437206
22144632,2214463201,1,2013,1,413.3748897
22144648,2214464801,1,2013,1,360.4438717
22144648,2214464802,2,2012,1,360.4438717
22144648,2214464803,3,2013,1,360.4438717
22144648,2214464804,4,2002,1,360.4438717
22144648,2214464805,5,2017,1,360.4438717
22144649,2214464901,1,2021,1,746.8829321
22144673,2214467301,1,2016,1,3717.034759
22144687,2214468701,1,2019,1,1454.306276
22144708,2214470801,1,2021,1,848.3999063
22144708,2214470802,2,2003,1,848.3999063
22144716,2214471601,1,2019,1,818.696904
22144718,2214471801,1,2015,1,3539.127293
22144720,2214472001,1,2019,1,246.5537191
22144759,2214475901,1,2022,4,90.08056697
22144763,2214476301,1,2021,1,29.91960003
22144764,2214476401,1,2017,1,44.887821
22144778,2214477801,1,2017,1,143.1424964
22144782,2214478201,1,2017,1,145.7432648
22144794,2214479401,1,2009,1,108.3482284
22144807,2214480701,1,2008,2,344.3365019
22144807,2214480702,2,2019,1,344.3365019
22144819,2214481901,1,2013,1,405.8789137
22144823,2214482301,1,2015,1,279.983341
22144823,2214482302,2,2008,1,279.983341
22144837,2214483701,1,2006,1,114.3993844
22144838,2214483801,1,2018,1,239.4596301
22144849,2214484901,1,2020,1,548.5902735
22144871,2214487101,1,2013,3,429.2371622
22144871,2214487102,2,2021,1,429.2371622
22144884,2214488401,1,2013,1,39.43240711
22144888,2214488801,1,2020,4,507.638621
22144892,2214489201,1,2011,1,1347.103012
22144912,2214491201,1,2001,1,46.49786555
22144912,2214491202,2,2016,1,46.49786555
22144912,2214491203,3,2021,4,46.49786555
22144945,2214494501,1,2016,1,304.4766659
22144945,2214494502,2,2015,1,304.4766659
22144983,2214498301,1,2001,1,1594.927613
22144991,2214499101,1,2014,1,1783.112129
22145013,2214501301,1,2010,1,544.2644428
22145049,2214504901,1,2012,1,1029.403219
22145058,2214505801,1,2016,1,441.84643
22145062,2214506201,1,2012,1,878.7755325
